n_submissions,rating
474,927.0
641,1335.0
1107,1501.0
6,1191.0
85,1052.0
10,1014.0
57,1252.0
690,1126.0
42,1120.0
488,1324.0
368,877.0
62,918.0
291,1306.0
110,818.0
18,991.0
2,1249.0
25,1271.0
2893,1834.0
37,1284.0
18,1308.0
198,1414.0
598,1437.0
133,1148.0
303,983.0
5,1369.0
69,1049.0
32,1103.0
3052,1992.0
290,699.0
3,1259.0
192,1017.0
284,1248.0
952,1545.0
74,2535.0
88,1070.0
114,1011.0
243,1285.0
325,714.0
35,1195.0
15,1133.0
418,1078.0
82,1184.0
1110,1632.0
7,1311.0
25,1315.0
192,1299.0
538,1124.0
1362,1637.0
60,1187.0
112,1000.0
54,616.0
134,1175.0
59,957.0
308,970.0
44,979.0
715,1356.0
1288,876.0
347,992.0
69,708.0
64,582.0
205,1181.0
3264,2115.0
73,1021.0
1,1253.0
55,749.0
823,2191.0
358,1487.0
168,980.0
600,2525.0
1591,1591.0
982,2489.0
458,899.0
59,1096.0
10,1389.0
809,1580.0
382,805.0
13,1257.0
58,1141.0
48,1912.0
616,983.0
73,929.0
52,1387.0
67,1039.0
62,1038.0
1,1249.0
2664,1724.0
11,1097.0
179,918.0
1217,1036.0
7,984.0
137,1267.0
86,590.0
14,1164.0
1703,1234.0
319,922.0
495,1134.0
92,1260.0
499,1297.0
136,844.0
775,1649.0
752,1031.0
2882,1783.0
4727,1921.0
90,1172.0
8,1278.0
64,1149.0
2059,2098.0
86,1373.0
269,984.0
1055,882.0
26,1237.0
49,1242.0
1,1253.0
344,1804.0
311,1240.0
57,1083.0
146,2020.0
1578,1292.0
757,1606.0
116,1267.0
38,1141.0
43,1121.0
156,1125.0
1030,1001.0
121,757.0
44,737.0
101,1005.0
530,1070.0
543,1227.0
405,1303.0
24,892.0
379,1132.0
39,1344.0
105,499.0
696,1807.0
1208,924.0
335,951.0
30,1143.0
13,1260.0
124,997.0
36,1020.0
264,1265.0
7,1166.0
4,1264.0
75,1924.0
49,1203.0
557,934.0
9,1430.0
593,1368.0
386,1165.0
96,1067.0
35,810.0
413,876.0
308,1495.0
673,1561.0
774,1068.0
1,1260.0
245,889.0
5,1253.0
16,1283.0
413,1089.0
383,1031.0
333,1227.0
33,1549.0
117,1305.0
548,1023.0
202,569.0
3452,2496.0
3136,1062.0
11,1147.0
802,1092.0
4,1250.0
1,1280.0
469,2480.0
201,1115.0
58,1026.0
67,843.0
162,1372.0
116,1157.0
189,1318.0
71,884.0
595,1803.0
735,1607.0
163,1419.0
122,763.0
244,1072.0
473,994.0
10,1215.0
46,1184.0
49,1003.0
1698,1956.0
221,991.0
2,1260.0
199,923.0
7,1302.0
566,1303.0
28,907.0
46,1834.0
2317,1333.0
45,890.0
867,1109.0
836,1438.0
2,1306.0
674,1107.0
585,1126.0
810,1285.0
88,1249.0
25,1136.0
35,1341.0
72,1030.0
93,748.0
119,955.0
3635,1314.0
630,1387.0
405,1311.0
1419,1970.0
3,1277.0
1320,963.0
275,1162.0
128,1162.0
164,1288.0
3,1270.0
274,1425.0
122,1649.0
425,1262.0
165,798.0
22,1305.0
2170,2067.0
100,928.0
4,1274.0
4619,1772.0
790,908.0
457,1114.0
8,1062.0
258,1650.0
754,709.0
1597,1518.0
92,1536.0
169,1095.0
16,1346.0
182,1106.0
14,1392.0
400,881.0
77,1128.0
12,1007.0
213,730.0
242,1021.0
45,919.0
95,1174.0
63,1081.0
23,1147.0
2,1256.0
3105,1698.0
78,1233.0
263,1075.0
777,1077.0
72,1402.0
2002,2143.0
4763,2571.0
589,1005.0
470,1497.0
13,1264.0
697,936.0
14,1134.0
71,842.0
399,693.0
153,1122.0
182,1109.0
214,1010.0
781,1360.0
13,1278.0
7,1129.0
5218,2307.0
990,1101.0
1125,1061.0
3,1299.0
33,1166.0
1177,1256.0
229,1260.0
185,990.0
127,1135.0
72,753.0
239,1132.0
67,1193.0
6,1391.0
733,1396.0
91,1263.0
127,960.0
324,1282.0
490,1449.0
8,1274.0
42,928.0
446,1277.0
49,1261.0
62,810.0
1443,1339.0
452,876.0
4029,1933.0
100,992.0
1600,1262.0
19,1257.0
70,1290.0
9,1085.0
1995,1741.0
120,1134.0
86,1205.0
199,1096.0
127,1465.0
124,1515.0
440,1111.0
80,650.0
21,902.0
400,1171.0
1943,1632.0
247,846.0
18,1114.0
128,1161.0
7,997.0
139,1150.0
168,950.0
124,904.0
10,1259.0
11,1252.0
782,1844.0
3,1260.0
944,1776.0
10,1164.0
738,1625.0
703,864.0
50,1127.0
24,913.0
5,1263.0
301,686.0
57,817.0
80,985.0
1596,1411.0
213,1768.0
375,1402.0
120,913.0
624,1477.0
26,1033.0
92,1177.0
55,1817.0
204,1549.0
1,1264.0
53,1047.0
37,810.0
22,1274.0
1000,1361.0
145,1019.0
115,1140.0
9,1302.0
2270,1589.0
186,1233.0
296,1013.0
966,1640.0
393,1190.0
78,957.0
1055,1142.0
132,1607.0
25,1152.0
63,1230.0
272,566.0
93,1042.0
198,1242.0
184,880.0
79,1257.0
83,1013.0
293,1245.0
684,1402.0
1,1253.0
266,700.0
40,1280.0
1657,1061.0
763,1143.0
1072,1929.0
123,1258.0
303,1004.0
284,2473.0
463,1228.0
385,1765.0
510,751.0
170,1551.0
1279,2044.0
534,892.0
84,852.0
228,1155.0
1281,1984.0
513,2460.0
279,991.0
55,1036.0
486,1809.0
77,981.0
33,1040.0
3590,1821.0
609,1165.0
599,795.0
49,1137.0
58,979.0
36,1193.0
1219,1048.0
3438,1200.0
4,1273.0
1144,2654.0
754,1048.0
227,931.0
642,1805.0
8,1170.0
6,1249.0
105,1113.0
103,1299.0
29,1313.0
2185,2577.0
90,1088.0
194,1344.0
94,2101.0
31,1281.0
187,945.0
53,1097.0
113,1168.0
3140,2251.0
16,1193.0
173,624.0
237,400.0
1007,1373.0
313,2256.0
138,1453.0
295,1167.0
54,895.0
1324,1749.0
1,1249.0
18,1426.0
4,1255.0
54,1049.0
91,491.0
1490,1181.0
89,1323.0
42,1444.0
46,1443.0
37,1133.0
6,1257.0
392,1015.0
1,1257.0
373,941.0
306,1401.0
16,1185.0
897,1304.0
19,1234.0
125,1734.0
31,1116.0
395,704.0
460,1382.0
19,1499.0
2284,1214.0
29,1292.0
14,1195.0
26,680.0
41,806.0
123,699.0
1392,1119.0
59,772.0
719,1231.0
1535,1133.0
851,1541.0
842,1188.0
1343,1063.0
390,1142.0
117,711.0
125,1304.0
2,1260.0
1,1258.0
675,1286.0
248,604.0
192,1057.0
80,836.0
149,1474.0
121,990.0
137,1149.0
662,1365.0
2,1260.0
921,1401.0
1067,1308.0
15,1260.0
2,1253.0
61,1012.0
60,1240.0
75,834.0
307,1203.0
216,1601.0
2935,2343.0
23,934.0
1618,1895.0
276,712.0
1181,1097.0
276,804.0
7,1257.0
2551,1930.0
109,1262.0
599,1033.0
155,1134.0
124,511.0
8,1249.0
20,1158.0
292,1050.0
48,1344.0
45,921.0
14,1264.0
13,1039.0
67,1053.0
60,1287.0
170,1158.0
778,1974.0
151,824.0
212,1178.0
377,1138.0
188,969.0
470,1909.0
8,1317.0
3295,1406.0
364,1019.0
356,1463.0
122,907.0
910,1218.0
361,1014.0
330,1140.0
54,2479.0
51,833.0
451,1190.0
20,1062.0
524,1897.0
814,1774.0
20,879.0
325,1243.0
16,703.0
542,2772.0
6,1249.0
81,2505.0
1075,1475.0
76,1032.0
199,950.0
394,1005.0
4013,1351.0
141,946.0
2085,975.0
32,1202.0
622,765.0
176,753.0
11,1099.0
148,1215.0
147,1228.0
67,793.0
87,1023.0
5,1257.0
2631,2648.0
531,1337.0
3,1253.0
771,1063.0
12,1044.0
21,1125.0
4,1120.0
50,1303.0
392,1355.0
1032,2137.0
34,1165.0
63,1358.0
299,1117.0
643,1457.0
71,1045.0
5,997.0
99,1570.0
251,920.0
146,869.0
251,1108.0
270,752.0
218,1018.0
67,1606.0
6,1253.0
429,1184.0
564,885.0
1678,1089.0
557,1232.0
10,1151.0
10,1026.0
1091,1270.0
74,1637.0
514,1355.0
91,867.0
472,1319.0
50,876.0
475,1811.0
561,596.0
319,830.0
187,1266.0
25,1150.0
197,1266.0
371,1728.0
322,802.0
693,1449.0
272,982.0
11,1120.0
258,1549.0
343,1452.0
1360,1120.0
43,1287.0
178,1203.0
391,837.0
77,1285.0
254,1253.0
114,937.0
64,984.0
413,992.0
2496,1757.0
79,1067.0
7,1249.0
35,893.0
100,780.0
143,1234.0
16,1220.0
171,1409.0
2,1249.0
74,1257.0
5,1303.0
10,1316.0
231,1231.0
16,1302.0
32,1146.0
120,1914.0
55,946.0
50,895.0
124,1048.0
3241,1247.0
1761,1004.0
2603,1418.0
90,1676.0
805,1045.0
2261,1570.0
579,2278.0
124,667.0
2621,1341.0
265,1017.0
2872,1807.0
999,1031.0
3,1177.0
216,918.0
1819,1167.0
46,1033.0
14,973.0
329,1214.0
105,1185.0
891,220.0
59,1294.0
68,991.0
43,2554.0
13,1118.0
21,1227.0
1040,1039.0
270,1447.0
109,1254.0
1905,1605.0
43,539.0
40,1051.0
4,1253.0
502,1501.0
22,1236.0
569,1197.0
13,1153.0
70,1236.0
1662,1638.0
97,831.0
108,933.0
175,1351.0
28,1042.0
151,1466.0
1754,1270.0
1816,1105.0
12,1439.0
1347,1366.0
328,1593.0
6,1296.0
651,819.0
169,578.0
34,1257.0
325,853.0
1841,1633.0
124,1399.0
842,1112.0
303,1145.0
14,1155.0
1374,1592.0
2589,1375.0
72,1053.0
1286,1280.0
38,781.0
77,1444.0
1903,2663.0
155,1213.0
65,951.0
56,1294.0
112,1008.0
136,1366.0
9,1185.0
1,1257.0
112,1116.0
10,1075.0
19,1032.0
58,883.0
1470,1653.0
436,1111.0
115,794.0
65,1022.0
10,1539.0
182,1893.0
12,1248.0
1017,1030.0
5,1215.0
60,1253.0
52,950.0
237,1364.0
48,877.0
39,1199.0
47,927.0
46,1377.0
38,817.0
23,881.0
96,777.0
160,1190.0
80,840.0
40,631.0
1311,808.0
41,1162.0
129,1300.0
5,1268.0
806,1436.0
125,1408.0
1050,1172.0
59,1634.0
154,2017.0
48,865.0
1464,1776.0
101,1190.0
136,758.0
31,1056.0
584,1387.0
44,903.0
54,1157.0
185,1207.0
183,1353.0
266,1372.0
41,930.0
41,1336.0
223,950.0
198,1367.0
15,938.0
1,1253.0
82,1003.0
22,1256.0
95,979.0
397,1348.0
808,1039.0
1751,1554.0
111,1129.0
111,1260.0
226,2588.0
148,919.0
146,771.0
138,1349.0
210,684.0
605,1448.0
70,1312.0
37,901.0
160,1459.0
20,1260.0
6799,2144.0
2186,1750.0
79,1078.0
42,1245.0
261,1148.0
149,1053.0
458,825.0
176,1640.0
73,1112.0
4,1290.0
93,1004.0
134,1028.0
229,1257.0
812,935.0
49,845.0
44,1249.0
96,1210.0
57,1267.0
1903,1264.0
42,1994.0
63,1163.0
199,1203.0
289,1082.0
43,960.0
1618,1061.0
706,1251.0
2701,3297.0
102,1052.0
714,1650.0
191,1066.0
836,2004.0
794,1388.0
31,1148.0
72,971.0
730,911.0
70,1285.0
182,834.0
5,1177.0
168,1181.0
14,1036.0
1,1253.0
43,1027.0
107,795.0
165,1315.0
37,1104.0
5,1268.0
6,1348.0
74,1400.0
58,1362.0
124,1257.0
579,2588.0
596,917.0
36,1252.0
57,1158.0
366,964.0
33,1206.0
294,1180.0
50,1502.0
2,1343.0
149,1260.0
417,1583.0
1388,1432.0
595,1208.0
2,1303.0
12,1254.0
214,829.0
39,1189.0
159,801.0
169,1499.0
64,1284.0
217,1021.0
19,1328.0
599,950.0
1002,1324.0
71,1296.0
2303,1339.0
7,1117.0
373,1015.0
472,1029.0
161,1472.0
47,1050.0
1788,2049.0
117,721.0
260,1398.0
288,1406.0
351,1163.0
713,1517.0
207,1136.0
34,1292.0
7,1446.0
1558,1712.0
11,1234.0
48,1379.0
945,1678.0
47,828.0
152,1140.0
1751,1745.0
2734,1398.0
327,1460.0
20,1240.0
1213,1720.0
106,609.0
195,1321.0
86,1271.0
198,953.0
24,1169.0
153,1147.0
3,1256.0
242,1168.0
740,995.0
383,1421.0
140,1414.0
1269,1970.0
12,1251.0
197,1714.0
20,1393.0
66,1028.0
1070,1689.0
288,1695.0
426,1909.0
225,940.0
15,991.0
174,1010.0
117,1994.0
859,1529.0
6,1264.0
128,863.0
109,1129.0
1172,1030.0
77,959.0
987,1158.0
877,1525.0
108,1296.0
31,749.0
264,1388.0
43,803.0
212,1301.0
18,795.0
203,877.0
44,1112.0
1282,1435.0
198,667.0
135,786.0
259,1556.0
7,1123.0
218,1677.0
1928,1114.0
3,1249.0
477,1111.0
954,945.0
111,886.0
60,950.0
792,282.0
2912,1497.0
137,1151.0
15,812.0
491,924.0
11,1249.0
464,1436.0
22,1016.0
61,1063.0
7,1141.0
42,1281.0
43,750.0
213,751.0
60,915.0
84,1263.0
111,1327.0
22,1116.0
1,1257.0
179,1476.0
120,919.0
119,1400.0
108,1012.0
89,997.0
2,1162.0
25,864.0
200,1274.0
360,1149.0
230,794.0
53,1106.0
82,861.0
419,1193.0
138,1196.0
61,1762.0
7,1248.0
165,1473.0
12,1479.0
107,1254.0
604,1417.0
56,1170.0
138,1485.0
297,1545.0
1040,1479.0
23,1051.0
1384,903.0
276,800.0
3193,2150.0
308,1088.0
175,608.0
276,955.0
385,1623.0
84,953.0
473,2485.0
282,1215.0
1088,1229.0
13,1011.0
473,1143.0
880,963.0
57,1184.0
526,1003.0
71,1411.0
46,949.0
142,2550.0
105,1262.0
514,605.0
1196,2257.0
17,1232.0
103,1117.0
101,1361.0
434,986.0
447,1980.0
1,1249.0
463,1412.0
23,1089.0
175,995.0
119,1472.0
19,1248.0
123,1051.0
271,1659.0
204,1247.0
247,1139.0
20,1353.0
16,934.0
722,1257.0
59,1253.0
73,1104.0
165,2121.0
130,547.0
625,979.0
737,1244.0
31,2184.0
5,1249.0
57,1200.0
140,1145.0
85,1328.0
7,1640.0
502,1558.0
40,1191.0
577,729.0
869,933.0
23,1173.0
70,1107.0
53,1469.0
44,1235.0
954,1419.0
493,1509.0
315,952.0
204,1906.0
1392,1255.0
345,1013.0
3876,3205.0
281,1001.0
1396,1334.0
44,849.0
2859,2455.0
59,1012.0
554,1525.0
335,1654.0
570,1349.0
26,1360.0
685,1521.0
3,1253.0
163,1047.0
191,1299.0
89,1303.0
107,1087.0
1895,1664.0
18,1248.0
771,1427.0
27,1230.0
3,1366.0
210,1099.0
58,1127.0
10,1330.0
2301,2018.0
44,963.0
6,1187.0
70,1076.0
71,1059.0
1274,2191.0
18,1598.0
9,1292.0
178,1515.0
359,1100.0
311,1171.0
1284,984.0
559,467.0
22,907.0
588,1527.0
236,1214.0
33,1192.0
16,1249.0
29,1106.0
40,1249.0
361,1016.0
362,1172.0
63,1147.0
692,1221.0
16,1322.0
116,682.0
171,1560.0
245,892.0
18,1065.0
143,958.0
26,1330.0
1106,1660.0
14,1249.0
139,925.0
16,1297.0
21,1185.0
1482,1698.0
3009,2237.0
73,1075.0
56,982.0
49,1054.0
107,1076.0
4845,2192.0
15,1164.0
77,21.0
211,775.0
11,1185.0
21,695.0
18,1592.0
119,1181.0
2954,3087.0
374,688.0
1406,1408.0
470,1009.0
305,1338.0
1306,2077.0
209,1082.0
163,1113.0
1501,1690.0
3186,1111.0
1673,1421.0
193,1018.0
123,860.0
1751,1871.0
506,1169.0
120,925.0
50,881.0
20,1264.0
15,1169.0
505,1685.0
36,1023.0
155,1115.0
596,2471.0
334,1087.0
6,1361.0
19,1083.0
1809,1514.0
537,1242.0
2,1254.0
208,1276.0
507,1419.0
860,1153.0
405,1146.0
35,917.0
967,970.0
5148,2295.0
765,1137.0
7,1284.0
1927,1650.0
33,969.0
148,1227.0
63,1373.0
2680,2502.0
5,1277.0
424,1280.0
317,1071.0
8,1156.0
1829,1745.0
16,1162.0
147,968.0
184,1758.0
112,1370.0
53,911.0
22,1129.0
223,1043.0
289,1460.0
252,1095.0
132,813.0
44,1604.0
26,766.0
17,798.0
1395,1824.0
5,1208.0
164,1106.0
6516,2094.0
522,1093.0
1029,879.0
2969,1561.0
20,1277.0
71,2146.0
487,1158.0
47,1231.0
143,793.0
791,1128.0
4,1290.0
8,1395.0
12,1742.0
627,1358.0
14,1079.0
154,1197.0
31,1315.0
80,1314.0
10,1274.0
3143,2497.0
1516,1370.0
306,2163.0
10,1308.0
1472,1518.0
50,794.0
784,1227.0
552,1200.0
120,1080.0
105,1114.0
12,1248.0
891,1314.0
378,1132.0
220,1014.0
5,1121.0
33,909.0
36,991.0
260,745.0
4378,1432.0
1,1249.0
186,912.0
175,1823.0
1025,982.0
7,1122.0
134,794.0
1042,1209.0
1010,1225.0
3,1261.0
27,1253.0
486,1325.0
205,1605.0
458,896.0
24,1268.0
271,963.0
103,1037.0
5,1308.0
9,1301.0
732,1214.0
2331,1356.0
71,1365.0
7,1124.0
199,2460.0
23,1120.0
38,1182.0
40,1004.0
219,920.0
915,1591.0
167,1249.0
3653,1075.0
31,1154.0
82,1573.0
101,1150.0
1510,1485.0
50,1336.0
21,1383.0
1,1266.0
411,794.0
2,1253.0
536,1302.0
4,1253.0
304,1120.0
9,1118.0
16,1245.0
28,952.0
900,2180.0
211,621.0
152,1112.0
277,1835.0
329,1298.0
147,968.0
21,1135.0
129,1338.0
3803,1291.0
31,1278.0
148,929.0
201,786.0
1685,1124.0
293,443.0
3,1253.0
91,1048.0
4,1216.0
186,994.0
226,845.0
386,1563.0
156,991.0
533,1392.0
6,1316.0
321,1095.0
121,844.0
19,930.0
534,1197.0
592,1077.0
300,2497.0
2183,1252.0
9,1157.0
3478,1601.0
2,1257.0
29,1137.0
24,1118.0
396,1192.0
22,970.0
39,643.0
13,1037.0
138,868.0
306,1459.0
28,1116.0
334,1189.0
44,864.0
1103,1617.0
56,570.0
894,1307.0
97,963.0
102,676.0
9,1141.0
438,1798.0
496,1258.0
204,1860.0
2920,1746.0
1067,1766.0
145,919.0
47,1209.0
164,1344.0
65,1184.0
49,1070.0
46,1186.0
502,724.0
3979,1889.0
412,999.0
166,1074.0
4,1336.0
1524,1125.0
86,1634.0
62,888.0
32,710.0
9,1262.0
52,1130.0
322,1476.0
30,1154.0
210,661.0
1819,1428.0
137,1113.0
363,2074.0
643,1585.0
103,1260.0
2,1257.0
150,1020.0
4,1305.0
964,1257.0
253,729.0
3,1342.0
98,857.0
307,1112.0
40,884.0
130,1201.0
77,1180.0
72,1416.0
1200,2079.0
58,1197.0
637,1357.0
27,1386.0
48,1457.0
30,1002.0
4577,3023.0
3,1285.0
7,1253.0
122,931.0
14,1314.0
669,711.0
1314,1469.0
95,963.0
35,1264.0
5,1380.0
137,1008.0
4,1335.0
3260,1283.0
60,802.0
2201,2245.0
757,1586.0
870,1176.0
13,1150.0
79,651.0
249,1520.0
159,1092.0
154,1005.0
80,1059.0
309,1127.0
59,781.0
427,817.0
276,1081.0
131,1021.0
112,1275.0
335,957.0
978,2168.0
230,1578.0
60,1346.0
288,899.0
84,1113.0
422,544.0
52,1114.0
1473,1775.0
224,1418.0
47,849.0
45,1301.0
3,1249.0
10,1196.0
52,1085.0
1169,998.0
1617,2539.0
1228,2150.0
293,818.0
230,1236.0
207,1512.0
107,630.0
309,1166.0
148,876.0
489,1147.0
3236,1726.0
42,1171.0
59,1058.0
393,1698.0
9,1277.0
352,603.0
222,1027.0
74,753.0
39,905.0
1653,1525.0
89,1440.0
14,1182.0
3,1456.0
465,1547.0
582,1098.0
23,1064.0
24,1197.0
28,1027.0
6,1249.0
334,953.0
3,1249.0
80,1275.0
284,1109.0
28,1189.0
51,904.0
1474,1499.0
1,1257.0
81,1283.0
80,813.0
36,1253.0
110,1290.0
47,1232.0
99,1287.0
22,1186.0
93,932.0
15,1297.0
716,1285.0
264,1487.0
335,1073.0
508,1106.0
159,1035.0
748,1401.0
7,1057.0
12,952.0
101,827.0
270,1332.0
10000,2125.0
5,1281.0
330,1218.0
8,1270.0
199,1814.0
45,1204.0
2217,1542.0
939,1769.0
37,947.0
2,1127.0
611,1001.0
153,1012.0
502,1251.0
294,1278.0
266,1165.0
95,1336.0
268,767.0
1172,1331.0
52,912.0
38,1049.0
78,1067.0
64,775.0
1221,2380.0
110,1535.0
19,1121.0
126,689.0
534,1047.0
170,1134.0
826,1384.0
169,1038.0
43,930.0
391,1298.0
112,925.0
33,1256.0
50,770.0
530,1043.0
4396,2466.0
67,1308.0
51,1550.0
117,2454.0
228,888.0
1559,2825.0
57,1127.0
2,1159.0
10,1270.0
6195,2923.0
3,1205.0
59,1239.0
3,1279.0
75,1281.0
617,1382.0
36,1044.0
1151,1331.0
54,1270.0
2,1292.0
26,941.0
86,1061.0
91,1368.0
26,1189.0
124,1051.0
13,1024.0
8,1125.0
114,1303.0
84,892.0
354,1341.0
21,1253.0
403,1118.0
1980,1979.0
38,1140.0
266,1385.0
489,463.0
131,639.0
97,1298.0
44,1552.0
360,598.0
15,1257.0
29,1023.0
6,1155.0
234,756.0
280,1539.0
131,1357.0
105,899.0
4277,1471.0
74,1226.0
1066,862.0
2758,2909.0
165,897.0
339,1569.0
92,816.0
198,1598.0
672,1437.0
89,788.0
186,1316.0
121,1485.0
3,1318.0
119,1902.0
141,953.0
4869,1612.0
839,2021.0
324,1174.0
300,1133.0
338,1317.0
117,1158.0
10,871.0
38,1095.0
3,1257.0
582,2240.0
1346,1591.0
312,935.0
274,1450.0
1206,1373.0
255,1341.0
106,1279.0
556,1027.0
528,940.0
165,588.0
3800,1577.0
63,1365.0
56,790.0
327,911.0
93,896.0
138,1100.0
6,1167.0
207,957.0
169,1275.0
63,1095.0
6,1286.0
28,795.0
526,1045.0
62,1131.0
5,1266.0
69,1155.0
4499,2600.0
14,1201.0
135,1587.0
109,527.0
17,1227.0
96,1129.0
530,1002.0
420,1349.0
16,1697.0
105,971.0
452,1481.0
210,762.0
905,2324.0
367,1929.0
44,852.0
33,522.0
694,621.0
45,1110.0
71,991.0
376,1866.0
1194,1324.0
546,1282.0
4,1286.0
48,1472.0
60,1072.0
15,1347.0
6,1126.0
61,1250.0
56,1271.0
16,984.0
25,1309.0
267,952.0
22,1249.0
221,355.0
69,962.0
216,675.0
13,1227.0
67,1044.0
29,912.0
49,1336.0
59,1130.0
57,1074.0
180,1197.0
1093,1494.0
23,1031.0
84,861.0
19,781.0
41,936.0
163,1253.0
312,903.0
27,850.0
176,1369.0
295,1061.0
67,1092.0
476,946.0
366,1139.0
1,1249.0
212,1189.0
268,1146.0
94,900.0
107,1362.0
2517,2609.0
2443,1492.0
75,1046.0
75,1051.0
28,1059.0
31,1033.0
365,952.0
3326,1021.0
13,891.0
762,1770.0
20,1125.0
68,742.0
2214,2020.0
811,746.0
34,912.0
98,880.0
1424,1461.0
426,1205.0
388,752.0
64,1540.0
71,1491.0
306,1351.0
17,928.0
838,1243.0
19,1349.0
71,1721.0
26,1249.0
36,773.0
41,1468.0
621,1399.0
121,798.0
1549,1729.0
13,1276.0
22,939.0
1301,1068.0
88,1175.0
1,1253.0
28,1281.0
368,891.0
55,1041.0
87,2122.0
11,1083.0
658,1866.0
7,1277.0
83,1143.0
212,1080.0
92,1081.0
109,1142.0
148,855.0
4471,1891.0
129,1580.0
3,1370.0
83,1215.0
2988,1327.0
1321,1527.0
4092,2365.0
75,2100.0
79,1023.0
96,1337.0
102,1444.0
21,1049.0
17,1071.0
142,1162.0
104,1182.0
751,1546.0
1039,2212.0
1304,1406.0
1173,2181.0
163,1219.0
181,2230.0
180,937.0
466,1120.0
2093,1224.0
1140,1416.0
1831,1582.0
43,1279.0
11,1274.0
1937,864.0
371,1317.0
997,1472.0
247,1253.0
8,1526.0
59,1251.0
7,1253.0
1453,1418.0
16,1056.0
571,1252.0
901,1529.0
127,840.0
540,1382.0
411,2005.0
148,1308.0
39,1265.0
59,873.0
285,1002.0
19,1383.0
354,1519.0
371,1076.0
67,1240.0
31,1190.0
571,1398.0
612,1385.0
2,1275.0
33,1267.0
328,1259.0
65,1446.0
10000,2322.0
463,1585.0
146,1123.0
215,1639.0
980,1753.0
155,933.0
146,1163.0
1,1276.0
346,1136.0
2451,1702.0
2276,1352.0
10,1238.0
55,1098.0
429,1111.0
5,1253.0
192,1136.0
171,904.0
127,2714.0
325,1733.0
2,1140.0
7,1182.0
58,1253.0
40,1043.0
1393,1107.0
812,1300.0
29,1268.0
39,1160.0
1147,1258.0
532,1431.0
157,1165.0
2197,2492.0
133,685.0
129,1444.0
338,919.0
188,1122.0
6,1253.0
8,1151.0
60,1319.0
546,1020.0
67,1268.0
20,1186.0
334,1851.0
29,1212.0
893,1264.0
316,1815.0
754,1588.0
780,1301.0
59,1031.0
134,1096.0
230,1104.0
448,1467.0
85,692.0
11,1130.0
32,1226.0
251,1099.0
645,1386.0
10,1060.0
122,1243.0
3718,1635.0
23,1130.0
1776,1464.0
107,810.0
56,1322.0
516,1780.0
274,1704.0
121,999.0
111,1398.0
41,2288.0
664,1208.0
175,1140.0
884,1519.0
68,1224.0
62,707.0
282,1491.0
159,884.0
22,1277.0
56,1139.0
62,1036.0
1127,1344.0
201,944.0
114,1048.0
101,1449.0
226,822.0
6,1253.0
60,912.0
142,773.0
66,1253.0
1881,1257.0
1520,1461.0
47,1090.0
72,1138.0
13,1118.0
195,924.0
1561,1652.0
139,1162.0
136,906.0
395,1311.0
32,924.0
38,993.0
1317,3042.0
335,996.0
179,1551.0
527,1350.0
13,954.0
111,1186.0
844,1072.0
1154,1534.0
24,1242.0
6,1116.0
121,745.0
594,1642.0
3,1288.0
100,1928.0
1742,1709.0
60,1379.0
296,724.0
26,1365.0
4464,1620.0
29,1281.0
80,1086.0
750,1275.0
280,972.0
64,980.0
56,737.0
302,1136.0
511,1101.0
162,1305.0
50,1110.0
191,1445.0
20,888.0
123,1257.0
80,940.0
3833,1352.0
132,632.0
193,1078.0
379,864.0
1,1263.0
32,1033.0
1,1270.0
459,1212.0
81,1104.0
60,806.0
14,1145.0
4468,2376.0
3612,1937.0
80,1052.0
199,1010.0
89,936.0
95,1032.0
27,898.0
184,1142.0
23,1302.0
27,1297.0
738,1471.0
419,871.0
33,1035.0
34,1364.0
242,1184.0
46,948.0
319,713.0
12,1251.0
8,1065.0
21,1266.0
4103,2114.0
6,1249.0
333,1087.0
112,1120.0
2,1253.0
190,1128.0
501,1419.0
205,930.0
215,1559.0
14,1135.0
1,1249.0
37,786.0
54,1127.0
23,1278.0
3095,1831.0
246,1446.0
1519,1466.0
23,741.0
233,930.0
694,1377.0
210,584.0
1270,1137.0
121,1023.0
19,1047.0
1378,2494.0
199,1085.0
3,1253.0
302,2577.0
148,1348.0
15,1440.0
635,1006.0
14,1400.0
361,949.0
50,1104.0
54,1200.0
99,874.0
60,1107.0
137,1140.0
68,1040.0
8,1230.0
340,2125.0
43,844.0
149,1140.0
2571,2592.0
2628,1337.0
278,973.0
82,1366.0
1678,1485.0
85,1523.0
69,2156.0
138,958.0
71,925.0
27,1113.0
1387,1568.0
1,1249.0
66,1004.0
4692,1771.0
11,1132.0
87,731.0
117,910.0
70,1337.0
102,1153.0
56,1249.0
140,1276.0
68,1041.0
20,1143.0
90,932.0
1420,1691.0
1781,1318.0
48,1290.0
2932,1297.0
947,2104.0
663,1325.0
27,1131.0
3,1289.0
3,1264.0
123,1148.0
216,1211.0
586,2145.0
355,1233.0
265,1064.0
281,2067.0
6,1175.0
15,1265.0
304,1183.0
460,3115.0
1686,2079.0
169,1041.0
466,1371.0
2,1136.0
801,1787.0
278,1035.0
1790,2880.0
2899,2446.0
275,1974.0
257,1585.0
35,1147.0
26,1205.0
268,1655.0
4913,1868.0
102,1127.0
648,1335.0
237,958.0
410,726.0
34,1400.0
1021,661.0
80,1130.0
120,941.0
229,965.0
779,1046.0
15,1552.0
