rank,handle,points,penalty,successfulHackCount,unsuccessfulHackCount,oldDisplayRating,newDisplayRating,points_A,rejectedAttemptCount_A,time_A,points_B,rejectedAttemptCount_B,time_B,points_C,rejectedAttemptCount_C,time_C,points_D,rejectedAttemptCount_D,time_D,points_E,rejectedAttemptCount_E,time_E,OldTrueRating,NewTrueRating
836,The_Assassin43,1236.0,0,0,0,1152,1383,412.0,1,1146.0,824.0,0,2663.0,0.0,0,,0.0,0,,0.0,0,,1152,1383
836,Zozman,1236.0,0,0,0,1558,1505,408.0,1,1296.0,828.0,0,2618.0,0.0,3,,0.0,0,,0.0,0,,1558,1505
836,serol,1236.0,0,0,0,1500,1586,464.0,0,1086.0,772.0,0,3430.0,0.0,0,,0.0,0,,0.0,0,,1500,1586
842,kubusgol,1234.0,0,0,0,1491,1504,484.0,0,511.0,750.0,1,3040.0,0.0,0,,0.0,0,,0.0,0,,1491,1504
842,SaraGuru,1234.0,0,0,0,1517,1503,462.0,0,1140.0,772.0,0,3438.0,0.0,0,,0.0,0,,0.0,0,,1517,1503
842,ef300,1234.0,0,0,0,1349,1483,478.0,0,708.0,756.0,0,3664.0,0.0,0,,0.0,3,,0.0,0,,1349,1483
845,acedpedped,1232.0,0,0,0,1660,1571,408.0,1,1260.0,824.0,0,2678.0,0.0,1,,0.0,0,,0.0,0,,1660,1571
846,gunner6376,1230.0,0,0,0,1441,1501,470.0,0,922.0,760.0,0,3627.0,0.0,0,,0.0,0,,0.0,0,,1441,1501
846,hazael.vidales,1230.0,0,0,0,1509,1503,414.0,1,1138.0,816.0,0,2819.0,0.0,0,,0.0,0,,0.0,0,,1509,1503
846,keambar,1230.0,0,0,0,1656,1568,0.0,2,,0.0,1,,1230.0,1,5430.0,0.0,0,,0.0,0,,1656,1568
849,MMS,1228.0,0,0,0,1444,1501,476.0,0,777.0,752.0,0,3728.0,0.0,0,,0.0,0,,0.0,0,,1444,1501
850,Sanzee,1226.0,0,0,0,1557,1503,410.0,1,1203.0,816.0,0,2817.0,0.0,2,,0.0,0,,0.0,0,,1557,1503
850,A__H,1226.0,0,0,0,1233,1430,430.0,0,2123.0,796.0,0,3109.0,0.0,0,,0.0,0,,0.0,0,,1233,1430
850,shashank201101193,1226.0,0,0,0,1559,1504,432.0,1,560.0,794.0,1,2391.0,0.0,5,,0.0,0,,0.0,0,,1559,1504
853,adizure,1224.0,0,0,0,1342,1478,468.0,0,990.0,756.0,0,3666.0,0.0,2,,0.0,0,,0.0,0,,1342,1478
853,python27,1224.0,0,0,0,1485,1501,472.0,0,868.0,752.0,0,3762.0,0.0,0,,0.0,1,,0.0,0,,1485,1501
853,johri21,1224.0,0,0,0,1136,1368,468.0,0,963.0,756.0,0,3697.0,0.0,0,,0.0,0,,0.0,0,,1136,1368
853,flyman3046,1224.0,0,0,0,1537,1497,420.0,1,945.0,804.0,0,2986.0,0.0,1,,0.0,1,,0.0,0,,1537,1497
853,rsunny,1224.0,0,1,0,1612,1538,404.0,1,1419.0,720.0,0,4201.0,0.0,0,,0.0,0,,0.0,0,,1612,1538
853,Barsic,1224.0,0,0,0,1222,1424,416.0,1,1054.0,808.0,0,2933.0,0.0,0,,0.0,4,,0.0,0,,1222,1424
859,hatulmadan,1222.0,0,0,0,1413,1494,468.0,0,997.0,754.0,1,2969.0,0.0,0,,0.0,0,,0.0,0,,1413,1494
860,diviator,1218.0,0,0,0,1434,1497,378.0,2,693.0,840.0,0,2428.0,0.0,1,,0.0,4,,0.0,0,,1434,1497
860,anmol95,1218.0,0,0,0,1398,1491,414.0,1,1105.0,804.0,0,2964.0,0.0,3,,0.0,0,,0.0,0,,1398,1491
860,kimbbakar,1218.0,0,0,1,1476,1499,464.0,0,1117.0,804.0,0,2951.0,0.0,0,,0.0,0,,0.0,0,,1476,1499
863,crusader123,1216.0,0,0,0,1470,1498,456.0,0,1373.0,760.0,0,3639.0,0.0,0,,0.0,0,,0.0,0,,1470,1498
863,Hesham.Elkhatib,1216.0,0,0,0,1615,1539,420.0,1,952.0,796.0,0,3116.0,0.0,0,,0.0,0,,0.0,0,,1615,1539
863,dmikhalin,1216.0,0,0,0,1466,1498,424.0,1,784.0,792.0,0,3165.0,0.0,1,,0.0,0,,0.0,0,,1466,1498
863,shirakia,1216.0,0,0,0,1379,1486,412.0,1,1142.0,804.0,0,2980.0,0.0,0,,0.0,6,,0.0,0,,1379,1486
867,katalonecfly,1214.0,0,0,0,1432,1495,478.0,0,674.0,736.0,0,3970.0,0.0,0,,0.0,0,,0.0,0,,1432,1495
867,SmartCoder,1214.0,0,5,1,1681,1584,0.0,2,,764.0,0,3576.0,0.0,0,,0.0,0,,0.0,0,,1681,1584
867,LegendaryGrandmaster,1214.0,0,0,0,1517,1495,406.0,1,1360.0,808.0,0,2912.0,0.0,1,,0.0,0,,0.0,0,,1517,1495
867,pranav93,1214.0,0,0,0,1500,1578,432.0,1,589.0,782.0,1,2577.0,0.0,1,,0.0,0,,0.0,0,,1500,1578
867,mateusbellomo,1214.0,0,0,0,1377,1485,402.0,1,1484.0,812.0,0,2835.0,0.0,0,,0.0,0,,0.0,0,,1377,1485
867,fakeykaya,1214.0,0,0,0,1310,1463,362.0,2,1156.0,852.0,0,2272.0,0.0,0,,0.0,0,,0.0,0,,1310,1463
873,HIT_Attacker,1212.0,0,0,0,1403,1489,480.0,0,606.0,732.0,0,4055.0,0.0,3,,0.0,0,,0.0,0,,1403,1489
874,myown1209,1210.0,0,0,0,1505,1495,410.0,1,1242.0,800.0,0,3005.0,0.0,3,,0.0,0,,0.0,0,,1505,1495
874,Velter,1210.0,0,0,0,1500,1576,450.0,0,1509.0,760.0,0,3632.0,0.0,0,,0.0,0,,0.0,0,,1500,1576
874,ritesh_malav,1210.0,0,0,0,1334,1471,480.0,0,656.0,730.0,1,3319.0,0.0,2,,0.0,0,,0.0,0,,1334,1471
877,bitgeeky,1208.0,0,0,0,1316,1463,416.0,1,1061.0,792.0,0,3172.0,0.0,0,,0.0,0,,0.0,0,,1316,1463
877,rtheman,1208.0,0,0,0,1530,1490,422.0,1,882.0,786.0,1,2497.0,0.0,0,,0.0,0,,0.0,0,,1530,1490
877,Kaum,1208.0,0,0,0,1265,1441,452.0,0,1443.0,756.0,0,3705.0,0.0,0,,0.0,0,,0.0,0,,1265,1441
877,Schemtschik,1208.0,0,0,0,1529,1491,480.0,0,618.0,728.0,0,4099.0,0.0,0,,0.0,2,,0.0,0,,1529,1491
877,Hermit-dream,1208.0,0,0,0,1233,1425,454.0,0,1419.0,754.0,1,2943.0,0.0,0,,0.0,0,,0.0,0,,1233,1425
882,daljeet044,1206.0,0,0,0,1534,1488,466.0,0,1062.0,740.0,0,3953.0,0.0,0,,0.0,0,,0.0,0,,1534,1488
882,Isfandiyor,1206.0,0,0,0,1253,1434,454.0,0,1406.0,752.0,0,3745.0,0.0,0,,0.0,0,,0.0,0,,1253,1434
884,zhyfzy,1204.0,0,0,0,1644,1557,478.0,0,672.0,726.0,1,3386.0,0.0,1,,0.0,0,,0.0,0,,1644,1557
884,kash,1204.0,0,0,0,1503,1492,416.0,1,1021.0,788.0,0,3203.0,0.0,2,,0.0,0,,0.0,0,,1503,1492
884,barehead,1204.0,0,0,0,1500,1573,430.0,1,620.0,774.0,1,2696.0,0.0,0,,0.0,0,,0.0,0,,1500,1573
884,medamine,1204.0,0,0,0,1203,1406,448.0,0,1563.0,756.0,0,3700.0,0.0,0,,0.0,0,,0.0,0,,1203,1406
884,_JM,1204.0,0,0,0,1325,1465,416.0,1,1070.0,788.0,0,3202.0,0.0,0,,0.0,0,,0.0,0,,1325,1465
884,n1n2n3,1204.0,0,0,0,1424,1489,396.0,1,1671.0,808.0,0,2897.0,0.0,0,,0.0,0,,0.0,0,,1424,1489
884,Solitude,1204.0,0,0,0,1461,1492,412.0,1,1158.0,792.0,0,3161.0,0.0,1,,0.0,0,,0.0,0,,1461,1492
884,aniket_kumar,1204.0,0,0,0,1324,1465,468.0,0,986.0,736.0,0,4019.0,0.0,0,,0.0,0,,0.0,0,,1324,1465
892,mh.ebtehaj,1202.0,0,0,0,1424,1487,470.0,0,921.0,732.0,0,4072.0,0.0,0,,0.0,1,,0.0,0,,1424,1487
893,ahmad.diaa,1200.0,0,0,0,1363,1475,428.0,1,684.0,772.0,0,3437.0,0.0,0,,0.0,0,,0.0,0,,1363,1475
893,rdiachenko,1200.0,0,2,0,1410,1485,264.0,3,2581.0,736.0,0,3971.0,0.0,0,,0.0,0,,0.0,0,,1410,1485
893,tribonacci,1200.0,0,0,0,1482,1490,430.0,1,605.0,770.0,1,2716.0,0.0,0,,0.0,0,,0.0,0,,1482,1490
896,EdiLiu,1196.0,0,0,0,1372,1477,480.0,0,604.0,716.0,0,4273.0,0.0,0,,0.0,0,,0.0,0,,1372,1477
896,Horea,1196.0,0,0,0,1555,1497,374.0,2,833.0,822.0,1,1965.0,0.0,0,,0.0,2,,0.0,0,,1555,1497
896,Neverforever,1196.0,0,0,0,1698,1598,466.0,0,1032.0,730.0,1,3349.0,0.0,0,,0.0,0,,0.0,0,,1698,1598
896,nitajay28,1196.0,0,0,0,1247,1428,456.0,0,1350.0,740.0,0,3946.0,0.0,4,,0.0,0,,0.0,0,,1247,1428
896,caoyu01,1196.0,0,1,0,1542,1489,368.0,2,970.0,728.0,0,4136.0,0.0,0,,0.0,0,,0.0,0,,1542,1489
901,palak2612,1194.0,0,0,0,1558,1498,468.0,0,993.0,726.0,1,3399.0,0.0,0,,0.0,0,,0.0,0,,1558,1498
901,sky_fire,1194.0,0,0,0,1243,1425,414.0,1,1117.0,780.0,0,3318.0,0.0,2,,0.0,0,,0.0,0,,1243,1425
901,md.mehrab,1194.0,0,0,0,1500,1569,462.0,0,1197.0,732.0,0,4049.0,0.0,0,,0.0,0,,0.0,0,,1500,1569
901,optimus_nishant,1194.0,0,0,0,1184,1391,402.0,1,1442.0,792.0,0,3136.0,0.0,0,,0.0,0,,0.0,0,,1184,1391
901,michelangelo,1194.0,0,0,0,1493,1488,474.0,0,831.0,720.0,0,4207.0,0.0,5,,0.0,0,,0.0,0,,1493,1488
906,ab1d_rahman,1192.0,0,0,0,1442,1485,464.0,0,1082.0,728.0,0,4088.0,0.0,0,,0.0,0,,0.0,0,,1442,1485
906,YellowRaccoon,1192.0,0,0,0,1309,1454,468.0,0,962.0,724.0,0,4199.0,0.0,0,,0.0,0,,0.0,0,,1309,1454
906,K-2,1192.0,0,0,0,1529,1482,296.0,2,3155.0,896.0,0,1612.0,0.0,0,,0.0,0,,0.0,0,,1529,1482
909,dipu_sust,1190.0,0,0,0,1301,1450,354.0,2,1428.0,836.0,0,2482.0,0.0,0,,0.0,3,,0.0,0,,1301,1450
909,abhi266raj,1190.0,0,0,0,1469,1485,466.0,0,1023.0,724.0,0,4158.0,0.0,0,,0.0,3,,0.0,0,,1469,1485
909,sraavo,1190.0,0,0,0,1195,1396,478.0,0,716.0,712.0,0,4375.0,0.0,0,,0.0,0,,0.0,0,,1195,1396
909,shuvokr,1190.0,0,0,0,1283,1443,410.0,1,1211.0,780.0,0,3354.0,0.0,2,,0.0,0,,0.0,0,,1283,1443
913,swordfish12,1188.0,0,0,0,1363,1470,408.0,1,1290.0,780.0,0,3354.0,0.0,0,,0.0,3,,0.0,0,,1363,1470
913,vivekchahar28,1188.0,0,0,0,1494,1484,400.0,1,1520.0,788.0,0,3212.0,0.0,1,,0.0,0,,0.0,0,,1494,1484
913,pandastic,1188.0,0,0,0,1536,1484,468.0,0,965.0,720.0,0,4204.0,0.0,0,,0.0,0,,0.0,0,,1536,1484
916,Mfeng2014,1186.0,0,0,0,1404,1478,410.0,1,1226.0,776.0,0,3376.0,0.0,0,,0.0,0,,0.0,0,,1404,1478
916,yashar_sb_sb,1186.0,0,0,0,1497,1483,282.0,1,5082.0,904.0,0,1448.0,0.0,2,,0.0,0,,0.0,0,,1497,1483
918,its_pheonix,1184.0,0,0,0,1352,1466,388.0,1,1895.0,796.0,0,3085.0,0.0,0,,0.0,0,,0.0,0,,1352,1466
918,kalpjain,1184.0,0,0,0,1277,1438,420.0,1,907.0,764.0,0,3595.0,0.0,0,,0.0,0,,0.0,0,,1277,1438
918,nameisnotdefined,1184.0,0,0,0,1500,1565,378.0,2,671.0,806.0,1,2219.0,0.0,0,,0.0,0,,0.0,0,,1500,1565
921,sanjeev1779,1182.0,0,0,0,1632,1546,426.0,1,735.0,756.0,0,3682.0,0.0,0,,0.0,0,,0.0,0,,1632,1546
921,sidchelseafan,1182.0,0,0,0,1395,1475,464.0,0,1109.0,718.0,1,3537.0,0.0,0,,0.0,0,,0.0,0,,1395,1475
921,holigan187,1182.0,0,0,0,1491,1482,484.0,0,501.0,698.0,1,3787.0,0.0,0,,0.0,0,,0.0,0,,1491,1482
924,gsmart,1180.0,0,0,0,1465,1481,388.0,1,1916.0,792.0,0,3137.0,0.0,1,,0.0,0,,0.0,0,,1465,1481
924,Claudionor,1180.0,0,0,0,1329,1457,424.0,0,2291.0,756.0,0,3674.0,0.0,0,,0.0,0,,0.0,0,,1329,1457
924,vasekguryev94,1180.0,0,0,0,1500,1563,438.0,0,1875.0,742.0,1,3164.0,0.0,0,,0.0,0,,0.0,0,,1500,1563
924,sadhwaniyash6,1180.0,0,0,0,1429,1480,412.0,0,2690.0,768.0,0,3496.0,0.0,0,,0.0,0,,0.0,0,,1429,1480
924,flame-alchemist,1180.0,0,0,0,1646,1555,420.0,1,919.0,760.0,0,3655.0,0.0,1,,0.0,0,,0.0,0,,1646,1555
929,reijnnn,1178.0,0,0,0,1327,1456,422.0,1,858.0,756.0,0,3678.0,0.0,0,,0.0,0,,0.0,0,,1327,1456
930,kailash,1176.0,0,0,0,1427,1478,456.0,0,1330.0,720.0,0,4224.0,0.0,1,,0.0,0,,0.0,0,,1427,1478
930,dhanpath,1176.0,0,0,0,1199,1394,376.0,0,3723.0,800.0,0,3040.0,0.0,0,,0.0,0,,0.0,0,,1199,1394
932,PythonIt,1174.0,0,0,0,1199,1394,370.0,2,917.0,804.0,0,2994.0,0.0,0,,0.0,0,,0.0,0,,1199,1394
932,Leniwwwiy,1174.0,0,0,0,1466,1479,484.0,0,508.0,690.0,1,3924.0,0.0,1,,0.0,0,,0.0,0,,1466,1479
934,tracebacknull,1172.0,0,0,0,1586,1514,416.0,1,1072.0,756.0,0,3699.0,0.0,0,,0.0,0,,0.0,0,,1586,1514
935,sonjoydabnath,1170.0,0,0,0,1337,1458,466.0,0,1023.0,704.0,0,4455.0,0.0,0,,0.0,0,,0.0,0,,1337,1458
935,aka_007,1170.0,0,0,0,1531,1478,478.0,0,712.0,692.0,2,3124.0,0.0,3,,0.0,0,,0.0,0,,1531,1478
935,vs13,1170.0,0,0,0,1363,1465,322.0,3,881.0,848.0,0,2317.0,0.0,4,,0.0,0,,0.0,0,,1363,1465
938,adityababiblue,1168.0,0,0,0,1189,1387,400.0,1,1547.0,768.0,0,3525.0,0.0,0,,0.0,0,,0.0,0,,1189,1387
938,hrishikeshv,1168.0,0,0,0,1302,1444,408.0,1,1271.0,760.0,0,3630.0,0.0,0,,0.0,0,,0.0,0,,1302,1444
938,rahulnexus,1168.0,0,0,0,1422,1475,474.0,0,790.0,694.0,1,3890.0,0.0,1,,0.0,0,,0.0,0,,1422,1475
941,gaurav.gaur91,1166.0,0,0,0,1188,1386,412.0,1,1156.0,754.0,1,2946.0,0.0,0,,0.0,0,,0.0,0,,1188,1386
941,SopoChikvinidze,1166.0,0,0,0,1335,1456,474.0,0,788.0,692.0,0,4674.0,0.0,0,,0.0,0,,0.0,0,,1335,1456
943,hero_ds,1164.0,0,0,0,1463,1476,480.0,0,649.0,684.0,2,3299.0,0.0,0,,0.0,0,,0.0,0,,1463,1476
943,hemant.adil,1164.0,0,0,0,1410,1472,400.0,1,1517.0,764.0,0,3593.0,0.0,0,,0.0,0,,0.0,0,,1410,1472
943,Junior94,1164.0,0,0,0,1648,1555,486.0,0,453.0,678.0,1,4131.0,0.0,0,,0.0,0,,0.0,0,,1648,1555
946,mangla_karan,1160.0,0,0,0,1413,1472,460.0,0,1237.0,700.0,0,4519.0,0.0,1,,0.0,0,,0.0,0,,1413,1472
946,tare2Ashraf,1160.0,0,1,1,1390,1468,482.0,0,550.0,628.0,2,4124.0,0.0,0,,0.0,0,,0.0,0,,1390,1468
946,satinja,1160.0,0,0,0,1447,1475,408.0,1,1280.0,752.0,0,3755.0,0.0,3,,0.0,0,,0.0,0,,1447,1475
946,Success,1160.0,0,0,0,1500,1557,452.0,0,1449.0,708.0,0,4436.0,0.0,0,,0.0,0,,0.0,0,,1500,1557
946,farizazmip,1160.0,0,0,0,1259,1424,440.0,0,1819.0,720.0,0,4204.0,0.0,0,,0.0,0,,0.0,0,,1259,1424
951,prastut,1158.0,0,0,0,1500,1556,442.0,0,1798.0,716.0,0,4260.0,0.0,0,,0.0,0,,0.0,0,,1500,1556
951,vishaldaga,1158.0,0,0,0,1441,1473,450.0,0,1523.0,708.0,0,4439.0,0.0,1,,0.0,0,,0.0,0,,1441,1473
951,Gogis,1158.0,0,0,0,1468,1474,418.0,1,964.0,740.0,0,3907.0,0.0,0,,0.0,0,,0.0,0,,1468,1474
951,ToNewLife,1158.0,0,0,0,1217,1401,402.0,1,1493.0,756.0,0,3692.0,0.0,0,,0.0,0,,0.0,0,,1217,1401
955,lol.,1156.0,0,0,0,1500,1555,464.0,0,1098.0,692.0,0,4637.0,0.0,0,,0.0,0,,0.0,0,,1500,1555
955,fanatique,1156.0,0,0,0,1355,1458,400.0,1,1526.0,756.0,0,3662.0,0.0,0,,0.0,0,,0.0,0,,1355,1458
955,aman_coolinc,1156.0,0,0,0,1441,1472,468.0,0,982.0,688.0,0,4715.0,0.0,0,,0.0,0,,0.0,0,,1441,1472
958,techboy,1154.0,0,0,0,1312,1444,480.0,0,622.0,674.0,1,4193.0,0.0,2,,0.0,0,,0.0,0,,1312,1444
958,symbolicConstant,1154.0,0,0,0,1307,1442,446.0,0,1673.0,708.0,0,4434.0,0.0,0,,0.0,0,,0.0,0,,1307,1442
958,kokadva,1154.0,0,0,0,1546,1485,290.0,1,4821.0,864.0,0,2086.0,0.0,6,,0.0,0,,0.0,0,,1546,1485
961,strike23,1152.0,0,0,0,1436,1470,456.0,0,1363.0,696.0,0,4602.0,0.0,0,,0.0,0,,0.0,0,,1436,1470
961,jaimevp54,1152.0,0,0,0,1458,1471,420.0,1,944.0,732.0,0,4020.0,0.0,2,,0.0,0,,0.0,0,,1458,1471
963,koltakova,1150.0,0,0,0,1465,1471,390.0,1,1828.0,760.0,0,3611.0,0.0,1,,0.0,0,,0.0,0,,1465,1471
964,levonog,1146.0,0,0,0,1624,1537,298.0,2,3117.0,848.0,0,2338.0,0.0,1,,0.0,0,,0.0,0,,1624,1537
964,hlju_yangzhibo,1146.0,0,0,0,1334,1450,434.0,0,2030.0,712.0,0,4366.0,0.0,0,,0.0,0,,0.0,0,,1334,1450
964,tolya_ash,1146.0,0,0,0,1328,1448,466.0,0,1051.0,680.0,0,4826.0,0.0,0,,0.0,0,,0.0,0,,1328,1448
967,bubble000000,1144.0,0,0,0,1523,1470,456.0,0,1376.0,688.0,2,3214.0,0.0,2,,0.0,0,,0.0,0,,1523,1470
967,skysohigh,1144.0,0,0,0,1320,1445,470.0,0,943.0,674.0,1,4165.0,0.0,0,,0.0,0,,0.0,0,,1320,1445
967,master-yoda,1144.0,0,0,0,1531,1475,482.0,0,583.0,662.0,1,4357.0,0.0,0,,0.0,0,,0.0,0,,1531,1475
967,su_58,1144.0,0,0,0,1357,1456,364.0,2,1114.0,780.0,0,3316.0,0.0,3,,0.0,0,,0.0,0,,1357,1456
967,saba_tavdgiridze,1144.0,0,0,0,1405,1466,484.0,0,524.0,660.0,2,3607.0,0.0,4,,0.0,0,,0.0,0,,1405,1466
967,SEFI2,1144.0,0,0,0,1657,1560,244.0,3,3187.0,900.0,0,1516.0,0.0,0,,0.0,0,,0.0,0,,1657,1560
967,eopXD,1144.0,0,0,0,1658,1560,482.0,0,544.0,662.0,3,2827.0,0.0,8,,0.0,0,,0.0,0,,1658,1560
974,Pronin_Sergey,1142.0,0,0,0,1449,1467,374.0,2,804.0,768.0,2,2005.0,0.0,0,,0.0,2,,0.0,0,,1449,1467
974,ksaurav,1142.0,0,0,0,1487,1467,408.0,1,1317.0,734.0,1,3265.0,0.0,1,,0.0,0,,0.0,0,,1487,1467
974,bitFurry,1142.0,0,0,0,1585,1510,404.0,1,1390.0,738.0,1,3219.0,0.0,0,,0.0,0,,0.0,0,,1585,1510
974,md.alam,1142.0,0,0,0,1599,1519,450.0,0,1503.0,692.0,0,4625.0,0.0,0,,0.0,0,,0.0,0,,1599,1519
974,kfoozminus,1142.0,0,0,0,1364,1456,418.0,1,999.0,724.0,0,4146.0,0.0,0,,0.0,0,,0.0,0,,1364,1456
979,ytdut,1140.0,0,0,0,1324,1443,480.0,0,630.0,660.0,0,5141.0,0.0,0,,0.0,0,,0.0,0,,1324,1443
979,MhmdAssem67,1140.0,0,0,0,1128,1339,478.0,0,681.0,662.0,1,4353.0,0.0,0,,0.0,0,,0.0,0,,1128,1339
981,moqsad,1138.0,0,0,0,1414,1463,438.0,0,1906.0,700.0,0,4515.0,0.0,1,,0.0,0,,0.0,0,,1414,1463
981,VikiP,1138.0,0,0,0,1500,1548,402.0,1,1493.0,736.0,0,4001.0,0.0,2,,0.0,0,,0.0,0,,1500,1548
983,swissknife007,1136.0,0,0,0,1668,1569,0.0,1,,0.0,3,,0.0,0,,1136.0,0,6498.0,0.0,0,,1668,1569
983,beeBetter,1136.0,0,0,0,1485,1465,464.0,0,1084.0,672.0,0,4961.0,0.0,0,,0.0,0,,0.0,0,,1485,1465
983,hqwhqwhq,1136.0,0,0,0,1500,1547,462.0,0,1147.0,674.0,1,4172.0,0.0,3,,0.0,0,,0.0,0,,1500,1547
983,myIdols-TimAndArul,1136.0,0,0,0,1089,1310,436.0,0,1976.0,700.0,0,4507.0,0.0,0,,0.0,0,,0.0,0,,1089,1310
983,_Madiyar,1136.0,0,2,3,1353,1451,426.0,1,738.0,660.0,0,5152.0,0.0,0,,0.0,0,,0.0,0,,1353,1451
988,sma7,1134.0,0,0,0,1336,1445,482.0,0,579.0,652.0,0,5274.0,0.0,0,,0.0,0,,0.0,0,,1336,1445
988,Fritz,1134.0,0,0,0,1429,1463,474.0,0,785.0,660.0,0,5128.0,0.0,0,,0.0,0,,0.0,0,,1429,1463
988,slowlight,1134.0,0,0,0,1605,1522,466.0,0,1071.0,668.0,0,5036.0,0.0,0,,0.0,0,,0.0,0,,1605,1522
991,redcp,1132.0,0,0,0,1634,1542,444.0,0,1733.0,688.0,0,4681.0,0.0,1,,0.0,0,,0.0,0,,1634,1542
991,GiveMinus,1132.0,0,0,0,1142,1346,260.0,2,4223.0,872.0,0,1925.0,0.0,0,,0.0,0,,0.0,0,,1142,1346
991,lexas,1132.0,0,0,0,1385,1456,344.0,1,3228.0,788.0,0,3183.0,0.0,0,,0.0,3,,0.0,0,,1385,1456
991,swoop,1132.0,0,0,0,1441,1463,398.0,1,1573.0,734.0,1,3252.0,0.0,0,,0.0,0,,0.0,0,,1441,1463
991,daiota,1132.0,0,0,0,1380,1455,452.0,0,1454.0,680.0,0,4818.0,0.0,0,,0.0,0,,0.0,0,,1380,1455
991,Farsan,1132.0,0,0,0,1501,1461,476.0,0,731.0,656.0,0,5166.0,0.0,0,,0.0,0,,0.0,0,,1501,1461
997,AmirReza_AK,1130.0,0,0,0,1280,1422,466.0,0,1023.0,664.0,0,5080.0,0.0,0,,0.0,0,,0.0,0,,1280,1422
997,stuno,1130.0,0,0,0,1407,1458,362.0,2,1150.0,768.0,0,3509.0,0.0,0,,0.0,0,,0.0,0,,1407,1458
997,vivek425ster,1130.0,0,0,0,1336,1443,468.0,0,993.0,662.0,1,4323.0,0.0,0,,0.0,2,,0.0,0,,1336,1443
997,tufei,1130.0,0,0,0,1500,1544,468.0,0,1005.0,662.0,1,4343.0,0.0,3,,0.0,0,,0.0,0,,1500,1544
1001,XMzhou_1,1128.0,0,0,0,1587,1509,478.0,0,681.0,650.0,3,3053.0,0.0,6,,0.0,0,,0.0,0,,1587,1509
1001,qscqesze_1,1128.0,0,0,0,1249,1407,472.0,0,890.0,656.0,2,3672.0,0.0,2,,0.0,0,,0.0,0,,1249,1407
1001,Fritz_97,1128.0,0,0,0,1685,1586,486.0,0,479.0,642.0,1,4662.0,0.0,2,,0.0,3,,0.0,0,,1685,1586
1001,mt_chen,1128.0,0,0,0,1310,1433,400.0,1,1541.0,728.0,0,4109.0,0.0,0,,0.0,0,,0.0,0,,1310,1433
1001,drake14,1128.0,0,0,0,1161,1357,300.0,2,3033.0,828.0,0,2584.0,0.0,0,,0.0,0,,0.0,0,,1161,1357
1001,negi136,1128.0,0,0,0,1382,1453,332.0,1,3544.0,796.0,0,3071.0,0.0,0,,0.0,0,,0.0,0,,1382,1453
1007,Jyoti_P,1126.0,0,0,0,1528,1469,466.0,0,1031.0,660.0,0,5130.0,0.0,0,,0.0,0,,0.0,0,,1528,1469
1007,fakeman,1126.0,0,0,0,1403,1455,0.0,0,,0.0,0,,0.0,1,,1126.0,1,6212.0,0.0,0,,1403,1455
1007,ani25,1126.0,0,0,0,1451,1459,458.0,0,1294.0,668.0,0,5039.0,0.0,0,,0.0,0,,0.0,0,,1451,1459
1010,krsn123,1124.0,0,0,0,1402,1454,0.0,1,,0.0,0,,1124.0,2,5829.0,0.0,1,,0.0,0,,1402,1454
1010,thunderkeg,1124.0,0,0,0,1500,1540,458.0,0,1283.0,666.0,1,4260.0,0.0,0,,0.0,0,,0.0,0,,1500,1540
1010,selfcompiler,1124.0,0,0,0,1649,1551,416.0,1,1051.0,708.0,0,4390.0,0.0,0,,0.0,0,,0.0,0,,1649,1551
1013,Akirus,1122.0,0,0,0,1398,1453,386.0,1,1961.0,736.0,0,4017.0,0.0,0,,0.0,0,,0.0,0,,1398,1453
1013,uSeemSurprised,1122.0,0,2,2,1506,1456,356.0,2,1367.0,666.0,1,4317.0,0.0,0,,0.0,0,,0.0,0,,1506,1456
1015,Alhussain,1120.0,0,1,0,1361,1446,460.0,0,1203.0,560.0,0,6600.0,0.0,0,,0.0,0,,0.0,0,,1361,1446
1015,akurniawan,1120.0,0,0,0,986,1221,424.0,1,807.0,696.0,2,3115.0,0.0,0,,0.0,0,,0.0,0,,986,1221
1015,AgentX,1120.0,0,0,0,1437,1456,392.0,1,1788.0,728.0,0,4129.0,0.0,0,,0.0,0,,0.0,0,,1437,1456
1015,ahmed_fathy_aly,1120.0,0,0,0,1514,1460,484.0,0,518.0,636.0,2,4017.0,0.0,1,,0.0,0,,0.0,0,,1514,1460
1015,hanzo,1120.0,0,0,0,1578,1502,464.0,0,1109.0,656.0,0,5166.0,0.0,0,,0.0,0,,0.0,0,,1578,1502
1015,shivamsingh,1120.0,0,0,0,1176,1364,0.0,2,,0.0,1,,1120.0,0,6632.0,0.0,0,,0.0,0,,1176,1364
1021,20171231,1118.0,0,0,0,1467,1456,422.0,0,2397.0,696.0,0,4617.0,0.0,0,,0.0,0,,0.0,0,,1467,1456
1021,wayfinder,1118.0,0,0,0,1500,1538,394.0,1,1737.0,724.0,0,4187.0,0.0,0,,0.0,0,,0.0,0,,1500,1538
1021,p-n_nepexod,1118.0,0,0,0,1569,1495,426.0,1,746.0,692.0,2,3149.0,0.0,0,,0.0,0,,0.0,0,,1569,1495
1021,ShyngyS,1118.0,0,0,0,1163,1355,274.0,1,5304.0,844.0,0,2390.0,0.0,0,,0.0,0,,0.0,0,,1163,1355
1021,grtushar,1118.0,0,0,0,1254,1406,420.0,1,905.0,698.0,1,3798.0,0.0,3,,0.0,0,,0.0,0,,1254,1406
